Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1972612,4/14/2015 14:39,4/14/2015 14:37,380100,76780200,380100,202,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972612/SRR1972612.sralite.1,SRX993889,G3838.2.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804022,SAMN03253765,simple,186538,Zaire ebolavirus,G3838.2,,,,,,,no,,,,,BI,SRA178666,,public,EF68A0B9CA921EAFBA3BEDD867439D9F,77D3805D887B890F5E695ACB49DF4A15
SRR1735243,12/25/2014 12:03,12/25/2014 12:02,1448458,292588516,1448458,202,164,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735243/SRR1735243.sralite.1,SRX824406,G3838.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804022,SAMN03253765,simple,186538,Zaire ebolavirus,G3838.2,,,,,,,no,,,,,BI,SRA178666,,public,26800DF9D51D17C0BF73D5B7F85E09AF,50F15C8EF1AC7A532B227370EB1EC70E
SRR1735261,12/25/2014 12:03,12/25/2014 12:01,1019309,205900418,1019309,202,118,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735261/SRR1735261.sralite.1,SRX824424,G3840.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804041,SAMN03253766,simple,186538,Zaire ebolavirus,G3840.2,,,,,,,no,,,,,BI,SRA178666,,public,EC2A32A340AFA08C685B35A454DFF5A8,C0DEA38351F946B159C45264F54BE170
SRR1972613,4/14/2015 14:39,4/14/2015 14:37,285712,57713824,285712,202,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972613/SRR1972613.sralite.1,SRX993890,G3845.2.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803838,SAMN03253767,simple,186538,Zaire ebolavirus,G3845.2,,,,,,,no,,,,,BI,SRA178666,,public,E2E3A3D461E3678897BE2623778CB3AA,580845C3768820EC54959638F0A272F0
SRR1972614,4/14/2015 14:38,4/14/2015 14:36,454208,91750016,454208,202,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972614/SRR1972614.sralite.1,SRX993891,G3850.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908775,SAMN03253768,simple,186538,Zaire ebolavirus,G3850.2,,,,,,,no,,,,,BI,SRA178666,,public,F458012BD3596F42A8FF0285891AB0B9,155AC15C1CBB5F792382CBF0E4BD8B44
SRR1972615,4/14/2015 14:38,4/14/2015 14:36,326987,66051374,326987,202,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972615/SRR1972615.sralite.1,SRX993892,G3851.2.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804016,SAMN03253769,simple,186538,Zaire ebolavirus,G3851.2,,,,,,,no,,,,,BI,SRA178666,,public,067C8BC954CB27A4A0A0691137DF3373,C90F6F6D39750BEEFC51F3BFDCD1BB30
SRR1972616,4/14/2015 14:38,4/14/2015 14:36,2737,552874,2737,202,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972616/SRR1972616.sralite.1,SRX993893,G3851.4.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908774,SAMN03253770,simple,186538,Zaire ebolavirus,G3851.4,,,,,,,no,,,,,BI,SRA178666,,public,65C0A43532FDC762F8F6668C23B43414,34FAB751EAAD278242B1980140DCF950
SRR1735251,12/25/2014 12:03,12/25/2014 12:01,1020683,206177966,1020683,202,120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735251/SRR1735251.sralite.1,SRX824414,G3889.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804031,SAMN03253784,simple,186538,Zaire ebolavirus,G3889.1,,,,,,,no,,,,,BI,SRA178666,,public,A19BC40690F7A579E1A0D78E308947C2,464EB558E3CA522870A22803E9A7E881
SRR1735246,12/25/2014 12:03,12/25/2014 12:01,1258185,254153370,1258185,202,135,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735246/SRR1735246.sralite.1,SRX824409,G3894.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804027,SAMN03253791,simple,186538,Zaire ebolavirus,G3894.1,,,,,,,no,,,,,BI,SRA178666,,public,E1E3881B057CBC3EAB3BBC038E2E161F,7E8F4C833964E0BC4CEE6AC373D5D450
SRR1735263,12/25/2014 12:04,12/25/2014 12:02,1107333,223681266,1107333,202,131,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735263/SRR1735263.sralite.1,SRX824426,G3917.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804043,SAMN03253816,simple,186538,Zaire ebolavirus,G3917.1,,,,,,,no,,,,,BI,SRA178666,,public,52C2434C0EF9AEDE63859F3804B03934,11DF191092EAFED0FEBB34C8031D9785
SRR1735258,12/25/2014 12:09,12/25/2014 12:07,1692061,341796322,1692061,202,127,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735258/SRR1735258.sralite.1,SRX824421,G4719.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804038,SAMN03254004,simple,186538,Zaire ebolavirus,G4719.1,,,,,,,no,,,,,BI,SRA178666,,public,72A31430C9AE0DBDC3EA5D2F0A10BA91,AF456ABCD7CB6AEA4514BDA95097E6BA
SRR1735247,12/25/2014 12:09,12/25/2014 12:07,2948392,595575184,2948392,202,209,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735247/SRR1735247.sralite.1,SRX824410,G4731.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804026,SAMN03254010,simple,186538,Zaire ebolavirus,G4731.1,,,,,,,no,,,,,BI,SRA178666,,public,9A154F0E2A69A956A7E59F73BDE80F9B,01E29A21D0D2E020FBC729E5DB9F5070
SRR1735254,12/25/2014 12:09,12/25/2014 12:07,2001967,404397334,2001967,202,146,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735254/SRR1735254.sralite.1,SRX824417,G4750.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804035,SAMN03254015,simple,186538,Zaire ebolavirus,G4750.1,,,,,,,no,,,,,BI,SRA178666,,public,23E83F301303C50B1143BF8EC7195DD2,EDC0B06E2A0C3796DF718182977EE0C9
SRR1735255,12/25/2014 12:09,12/25/2014 12:07,2464025,497733050,2464025,202,179,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735255/SRR1735255.sralite.1,SRX824418,G4818.3.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804033,SAMN03254022,simple,186538,Zaire ebolavirus,G4818.3,,,,,,,no,,,,,BI,SRA178666,,public,20E1744BC427822E64745E9D1D6DADF3,41C03A4F2AF6F3BA93C1F7715FA45EBC
SRR1735260,12/25/2014 12:10,12/25/2014 12:09,3125629,631377058,3125629,202,226,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735260/SRR1735260.sralite.1,SRX824423,G4876.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804040,SAMN03254036,simple,186538,Zaire ebolavirus,G4876.2,,,,,,,no,,,,,BI,SRA178666,,public,80DD702C7C8873E448C0905D34EF0D9B,35C2437E63047EB87DE198A7E8F4AB56
SRR1735245,12/25/2014 13:01,12/25/2014 12:58,1704465,344301930,1704465,202,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735245/SRR1735245.sralite.1,SRX824408,G4955.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804025,SAMN03254049,simple,186538,Zaire ebolavirus,G4955.1,,,,,,,no,,,,,BI,SRA178666,,public,0246F204A0DE1D30EF78DB9FF14D914A,D46056F39E2A76BE11D0460E9C5B311E
SRR1735262,12/25/2014 13:10,12/25/2014 13:08,3327093,672072786,3327093,202,242,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735262/SRR1735262.sralite.1,SRX824425,G4956.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804042,SAMN03254050,simple,186538,Zaire ebolavirus,G4956.1,,,,,,,no,,,,,BI,SRA178666,,public,7BB46C1A41A37DB97B7A5B07B15C3523,BFA995BA39A412C6301980BA7D1B34B3
SRR1735241,12/25/2014 13:03,12/25/2014 13:00,1590033,321186666,1590033,202,122,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735241/SRR1735241.sralite.1,SRX824404,G5039.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804021,SAMN03254077,simple,186538,Zaire ebolavirus,G5039.1,,,,,,,no,,,,,BI,SRA178666,,public,D859639BFF9EDEF89207FA0DAA848125,F837539D1925E58A7F8AD1993E78AABE
SRR1735253,12/25/2014 13:10,12/25/2014 13:07,2168705,438078410,2168705,202,247,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735253/SRR1735253.sralite.1,SRX824416,G5045.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804034,SAMN03254079,simple,186538,Zaire ebolavirus,G5045.1,,,,,,,no,,,,,BI,SRA178666,,public,B5E94BCEBD4188968C3BA6986A6A90E8,8EB180222EEA60B969D6BC0E3B1AF58D
SRR1735250,12/25/2014 13:10,12/25/2014 13:07,2946617,595216634,2946617,202,218,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735250/SRR1735250.sralite.1,SRX824413,G5119.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804029,SAMN03254092,simple,186538,Zaire ebolavirus,G5119.1,,,,,,,no,,,,,BI,SRA178666,,public,25AA538A1DD578CF70740B8D3E63C812,04EC832320B149FCA6BF7EC9210DB0F3
SRR1735242,12/25/2014 13:10,12/25/2014 13:07,2129526,430164252,2129526,202,234,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735242/SRR1735242.sralite.1,SRX824405,G5223.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804023,SAMN03254098,simple,186538,Zaire ebolavirus,G5223.1,,,,,,,no,,,,,BI,SRA178666,,public,E3D9A53C35EE354D97A78BDBFB716077,6C42A310D15B9159A316AF2B8B4CC094
SRR1735249,12/25/2014 13:10,12/25/2014 13:07,1799286,363455772,1799286,202,202,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735249/SRR1735249.sralite.1,SRX824412,G5301.3.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804030,SAMN03254112,simple,186538,Zaire ebolavirus,G5301.3,,,,,,,no,,,,,BI,SRA178666,,public,3CEFFAA2938D0AB49128095C1A36E9D5,C707705D9CC24555EEBCDB1DB5858AD2
SRR1735252,12/25/2014 13:10,12/25/2014 13:07,607509,122716818,607509,202,69,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735252/SRR1735252.sralite.1,SRX824415,G5466.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804032,SAMN03254136,simple,186538,Zaire ebolavirus,G5466.2,,,,,,,no,,,,,BI,SRA178666,,public,853C1A2B5B1D5C2410BB2BC5956C2756,DE8639D83CA28098D58EB7623F95CC8D
SRR1735248,12/25/2014 13:10,12/25/2014 13:07,204023,41212646,204023,202,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735248/SRR1735248.sralite.1,SRX824411,G5639.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804028,SAMN03254185,simple,186538,Zaire ebolavirus,G5639.1,,,,,,,no,,,,,BI,SRA178666,,public,732AA54B57FF5B236E4741CC40100E60,AFF8F60AD708C852B3FE0F9251CAD134
SRR1735265,12/25/2014 13:10,12/25/2014 13:07,832918,168249436,832918,202,97,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735265/SRR1735265.sralite.1,SRX824428,G5684.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804044,SAMN03254196,simple,186538,Zaire ebolavirus,G5684.2,,,,,,,no,,,,,BI,SRA178666,,public,1CCDE4DABB4895955990C790A29C0903,8094C45E87B07FE3F60C32D1D66A1CA3
SRR1735264,12/25/2014 13:10,12/25/2014 13:07,197467,39888334,197467,202,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735264/SRR1735264.sralite.1,SRX824427,G5855.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804045,SAMN03254253,simple,186538,Zaire ebolavirus,G5855.1,,,,,,,no,,,,,BI,SRA178666,,public,5BE9E49DD3767186A166033D941AF088,5763B4CA1362278EB0B0BBFA23FA7F9F
SRR1735259,12/25/2014 13:10,12/25/2014 13:07,1452937,293493274,1452937,202,157,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735259/SRR1735259.sralite.1,SRX824422,G5897.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804039,SAMN03254261,simple,186538,Zaire ebolavirus,G5897.1,,,,,,,no,,,,,BI,SRA178666,,public,02ABF6D5B05E810ACE5C05941513CFAD,7A4EC218B2F6DFABCE7D447A5C475CF0
SRR1735257,12/25/2014 14:06,12/25/2014 14:03,840117,169703634,840117,202,97,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735257/SRR1735257.sralite.1,SRX824420,G6104.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804037,SAMN03254300,simple,186538,Zaire ebolavirus,G6104.1,,,,,,,no,,,,,BI,SRA178666,,public,209F7AD38114EAE942CB9A033AD3AAFD,86AB5611C5E6B8F3669E01DCE5DB34D5
SRR1735256,12/25/2014 14:08,12/25/2014 14:05,1606829,324579458,1606829,202,178,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735256/SRR1735256.sralite.1,SRX824419,SLKEN0009.0.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804036,SAMN03254317,simple,186538,Zaire ebolavirus,SLKEN0009.0,,,,,,,no,,,,,BI,SRA178666,,public,336F7BD23540F24590BCA9ACF30BC6F1,73C240EC83DF6035CFEE16B09309EE79
SRR1735218,12/25/2014 12:04,12/25/2014 12:02,941804,190244408,941804,202,110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735218/SRR1735218.sralite.1,SRX824381,G3757.5.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803998,SAMN03253747,simple,186538,Zaire ebolavirus,G3757.5,,,,,,,no,,,,,BI,SRA178666,,public,F936C866091AA31F8B723A1CC7BB09F5,F01750A3CFCE326DD004F23D685223A0
SRR1735191,12/25/2014 12:03,12/25/2014 12:01,1223471,247141142,1223471,202,131,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735191/SRR1735191.sralite.1,SRX824354,G3805.3.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803971,SAMN03253755,simple,186538,Zaire ebolavirus,G3805.3,,,,,,,no,,,,,BI,SRA178666,,public,6E1B8EA09E15A4740FAACB00C40D35A8,A4A5F30470DB78DCDEEAE2E4C063584A
SRR1735201,12/25/2014 12:04,12/25/2014 12:02,1082680,218701360,1082680,202,117,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735201/SRR1735201.sralite.1,SRX824364,G3814.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803981,SAMN03253760,simple,186538,Zaire ebolavirus,G3814.2,,,,,,,no,,,,,BI,SRA178666,,public,E17A0127907CA11E9E4D3CB485CD2AB8,BEDE09514199C9CDC02CBCDCC5A09E38
SRR1735197,12/25/2014 12:03,12/25/2014 12:01,1429399,288738598,1429399,202,142,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735197/SRR1735197.sralite.1,SRX824360,G3821.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803977,SAMN03253762,simple,186538,Zaire ebolavirus,G3821.2,,,,,,,no,,,,,BI,SRA178666,,public,52109B3CC388C773AC4259FCBFEEBB08,43BC7C4161706B21C719F4518D267901
SRR1735236,12/25/2014 12:03,12/25/2014 12:01,744994,150488788,744994,202,83,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735236/SRR1735236.sralite.1,SRX824399,G3851.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804016,SAMN03253769,simple,186538,Zaire ebolavirus,G3851.2,,,,,,,no,,,,,BI,SRA178666,,public,5A0C930A07A1FBD379CF36AF243BED33,72899A168B6D6585F9477E1EA93EC518
SRR1735194,12/25/2014 12:03,12/25/2014 12:01,1136294,229531388,1136294,202,121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735194/SRR1735194.sralite.1,SRX824357,G3891.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803972,SAMN03253787,simple,186538,Zaire ebolavirus,G3891.1,,,,,,,no,,,,,BI,SRA178666,,public,B91988489CC5B4634E5E1AE68519272C,2AA098295849BC78F88D694D783254AD
SRR1735207,12/25/2014 12:07,12/25/2014 12:05,971053,196152706,971053,202,107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735207/SRR1735207.sralite.1,SRX824370,G3936.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803986,SAMN03253820,simple,186538,Zaire ebolavirus,G3936.1,,,,,,,no,,,,,BI,SRA178666,,public,6930A32272BBA904C52B9E39A0E1DF24,E9A0C82F618D0E07C1A2156C63046CD2
SRR1735240,12/25/2014 12:03,12/25/2014 12:01,723585,146164170,723585,202,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735240/SRR1735240.sralite.1,SRX824403,G3943.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804020,SAMN03253827,simple,186538,Zaire ebolavirus,G3943.1,,,,,,,no,,,,,BI,SRA178666,,public,323C7D44C07E5D7D402FD12F59DCC388,496096C54DAB6BC74780FB86160978EC
SRR1735215,12/25/2014 12:04,12/25/2014 12:02,3380992,682960384,3380992,202,242,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735215/SRR1735215.sralite.1,SRX824378,G4386.3.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803996,SAMN03253956,simple,186538,Zaire ebolavirus,G4386.3,,,,,,,no,,,,,BI,SRA178666,,public,EC93BDFEAE085DAF2BA29E7B01206F3A,2D8F0ED9DAF7DB3F1BEB53788EDCFB54
SRR1735230,12/25/2014 12:09,12/25/2014 12:07,1705993,344610586,1705993,202,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735230/SRR1735230.sralite.1,SRX824393,G4583.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804010,SAMN03253989,simple,186538,Zaire ebolavirus,G4583.2,,,,,,,no,,,,,BI,SRA178666,,public,6ADBCFA40396839187F5EDA083512368,B9ECB1D7053EF2E3FD054BB516D3DED4
SRR1735229,12/25/2014 12:07,12/25/2014 12:05,1424723,287794046,1424723,202,111,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735229/SRR1735229.sralite.1,SRX824392,G4649.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804009,SAMN03253990,simple,186538,Zaire ebolavirus,G4649.1,,,,,,,no,,,,,BI,SRA178666,,public,FBB42D9AE20413518E9F4B91EB0DD7FF,D4FD47418F29A9DAE17AD2F2F7E3AD5F
SRR1735185,12/25/2014 12:07,12/25/2014 12:06,1851157,373933714,1851157,202,137,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735185/SRR1735185.sralite.1,SRX824348,G4699.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803965,SAMN03253995,simple,186538,Zaire ebolavirus,G4699.1,,,,,,,no,,,,,BI,SRA178666,,public,1E728BCA7CBF0C323B8FA203066AE580,85A9B42085548432D9AC5973E7CC47FC
SRR1735204,12/25/2014 12:07,12/25/2014 12:05,1668152,336966704,1668152,202,128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735204/SRR1735204.sralite.1,SRX824367,G4700.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803984,SAMN03253996,simple,186538,Zaire ebolavirus,G4700.1,,,,,,,no,,,,,BI,SRA178666,,public,3119FC8C6F1A00A7DC4EA4F482046E90,08DDF031DBBC4054B7A85EC30FF3DF82
SRR1735214,12/25/2014 12:09,12/25/2014 12:06,3808124,769241048,3808124,202,269,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/735/SRR1735214/SRR1735214.sralite.1,SRX824377,G4701.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803994,SAMN03253997,simple,186538,Zaire ebolavirus,G4701.1,,,,,,,no,,,,,BI,SRA178666,,public,3791A9C7C81C5A23A55CF89E64F49C79,CFF20554E5C31F5C4700A4616DC7EEBC
